date;stationID;typeflag
01/16/2024 23:10:04;1Live;start_of_ad
01/16/2024 23:10:16;BremenNext;start_of_ad
01/16/2024 23:10:18;1Live;end_of_ad
01/16/2024 23:10:22;1Live;start_of_ad
01/16/2024 23:10:30;BremenNext;end_of_ad
01/16/2024 23:10:41;1Live;end_of_ad
01/16/2024 23:10:50;1Live;start_of_ad
01/16/2024 23:10:56;BremenNext;start_of_ad
01/16/2024 23:11:00;100,5;end_of_ad_artificial
01/16/2024 23:11:04;1Live;end_of_ad
01/16/2024 23:11:14;BremenNext;end_of_ad
01/16/2024 23:11:18;1Live;start_of_ad
01/16/2024 23:11:32;1Live;end_of_ad
01/16/2024 23:11:37;1Live;start_of_ad
01/16/2024 23:11:41;Radio RST;start_of_ad
01/16/2024 23:11:59;BremenNext;start_of_ad
01/16/2024 23:12:04;1Live;end_of_ad
01/16/2024 23:12:09;WDR 2;start_of_ad
01/16/2024 23:12:17;1Live;start_of_ad
01/16/2024 23:12:25;BAYERN 1;start_of_ad
01/16/2024 23:12:32;1Live;end_of_ad
01/16/2024 23:12:36;1Live;start_of_ad
01/16/2024 23:12:50;1Live;end_of_ad
01/16/2024 23:13:03;1Live;start_of_ad
01/16/2024 23:13:14;BremenNext;end_of_ad
01/16/2024 23:13:17;1Live;end_of_ad
01/16/2024 23:13:18;BremenNext;start_of_ad
01/16/2024 23:13:26;1Live;start_of_ad
01/16/2024 23:13:32;BremenNext;end_of_ad
01/16/2024 23:13:36;BremenNext;start_of_ad
01/16/2024 23:13:40;1Live;end_of_ad
01/16/2024 23:13:45;1Live;start_of_ad
01/16/2024 23:13:59;BremenNext;end_of_ad
01/16/2024 23:14:01;Radio RST;end_of_ad_artificial
01/16/2024 23:14:03;1Live;end_of_ad
01/16/2024 23:14:08;1Live;start_of_ad
01/16/2024 23:14:22;1Live;end_of_ad
01/16/2024 23:14:25;BremenNext;start_of_ad
01/16/2024 23:14:27;1Live;start_of_ad
01/16/2024 23:14:40;1Live;end_of_ad
01/16/2024 23:14:41;Antenne AC;start_of_ad
01/16/2024 23:14:43;BremenNext;end_of_ad
01/16/2024 23:14:47;BremenNext;start_of_ad
01/16/2024 23:14:55;1Live;start_of_ad
01/16/2024 23:15:00;BAYERN 1;end_of_ad_artificial
01/16/2024 23:15:01;WDR 2;end_of_ad_artificial
01/16/2024 23:15:13;1Live;end_of_ad
01/16/2024 23:15:19;BremenNext;end_of_ad
01/16/2024 23:15:22;1Live;start_of_ad
01/16/2024 23:15:27;BremenNext;start_of_ad
01/16/2024 23:15:45;1Live;end_of_ad
01/16/2024 23:15:50;1Live;start_of_ad
01/16/2024 23:15:50;BremenNext;end_of_ad
01/16/2024 23:16:08;1Live;end_of_ad
01/16/2024 23:16:12;1Live;start_of_ad
01/16/2024 23:16:26;1Live;end_of_ad
01/16/2024 23:16:31;1Live;start_of_ad
01/16/2024 23:16:49;1Live;end_of_ad
01/16/2024 23:16:57;100,5;start_of_ad
01/16/2024 23:16:59;1Live;start_of_ad
01/16/2024 23:17:01;Antenne AC;end_of_ad_artificial
01/16/2024 23:17:13;1Live;end_of_ad
01/16/2024 23:17:17;1Live;start_of_ad
01/16/2024 23:17:31;1Live;end_of_ad
01/16/2024 23:17:36;1Live;start_of_ad
01/16/2024 23:17:45;BremenNext;start_of_ad
01/16/2024 23:17:50;1Live;end_of_ad
01/16/2024 23:17:54;1Live;start_of_ad
01/16/2024 23:18:07;BremenNext;end_of_ad
01/16/2024 23:18:08;1Live;end_of_ad
01/16/2024 23:18:13;1Live;start_of_ad
01/16/2024 23:18:16;BremenNext;start_of_ad
01/16/2024 23:18:32;1Live;end_of_ad
01/16/2024 23:18:36;1Live;start_of_ad
01/16/2024 23:18:50;1Live;end_of_ad
01/16/2024 23:18:55;1Live;start_of_ad
01/16/2024 23:19:01;BremenNext;end_of_ad
01/16/2024 23:19:03;100,5;end_of_ad_artificial
01/16/2024 23:19:05;BremenNext;start_of_ad
01/16/2024 23:19:08;1Live;end_of_ad
01/16/2024 23:19:09;Radio RST;start_of_ad
01/16/2024 23:19:17;1Live;start_of_ad
01/16/2024 23:19:23;BremenNext;end_of_ad
01/16/2024 23:19:36;1Live;end_of_ad
01/16/2024 23:19:41;1Live;start_of_ad
01/16/2024 23:19:55;1Live;end_of_ad
01/16/2024 23:19:59;1Live;start_of_ad
01/16/2024 23:20:03;BremenNext;start_of_ad
01/16/2024 23:20:13;1Live;end_of_ad
01/16/2024 23:20:15;BAYERN 1;start_of_ad
01/16/2024 23:20:16;BremenNext;end_of_ad
01/16/2024 23:20:18;1Live;start_of_ad
01/16/2024 23:20:30;BremenNext;start_of_ad
01/16/2024 23:20:41;1Live;end_of_ad
01/16/2024 23:20:46;1Live;start_of_ad
01/16/2024 23:20:48;BremenNext;end_of_ad
01/16/2024 23:21:05;BremenNext;start_of_ad
01/16/2024 23:21:09;1Live;end_of_ad
01/16/2024 23:21:14;1Live;start_of_ad
01/16/2024 23:21:37;WDR 2;start_of_ad
01/16/2024 23:21:50;BremenNext;end_of_ad
01/16/2024 23:21:51;1Live;end_of_ad
01/16/2024 23:21:54;BremenNext;start_of_ad
01/16/2024 23:22:00;Radio RST;end_of_ad_artificial
01/16/2024 23:22:05;Antenne AC;start_of_ad
01/16/2024 23:22:12;BremenNext;end_of_ad
01/16/2024 23:22:21;BremenNext;start_of_ad
01/16/2024 23:22:28;1Live;start_of_ad
01/16/2024 23:22:38;BremenNext;end_of_ad
01/16/2024 23:22:55;1Live;end_of_ad
01/16/2024 23:23:02;BAYERN 1;end_of_ad_artificial
01/16/2024 23:23:10;BremenNext;start_of_ad
01/16/2024 23:23:23;BremenNext;end_of_ad
01/16/2024 23:23:27;BremenNext;start_of_ad
01/16/2024 23:23:41;1Live;start_of_ad
01/16/2024 23:24:01;WDR 2;end_of_ad_artificial
01/16/2024 23:24:23;1Live;end_of_ad
01/16/2024 23:24:34;BremenNext;end_of_ad
01/16/2024 23:24:42;1Live;start_of_ad
01/16/2024 23:24:52;BremenNext;start_of_ad
01/16/2024 23:24:55;100,5;start_of_ad
01/16/2024 23:25:00;Antenne AC;end_of_ad_artificial
01/16/2024 23:25:05;1Live;end_of_ad
01/16/2024 23:25:05;BremenNext;end_of_ad
01/16/2024 23:25:14;BremenNext;start_of_ad
01/16/2024 23:25:18;1Live;start_of_ad
01/16/2024 23:25:37;1Live;end_of_ad
01/16/2024 23:25:42;1Live;start_of_ad
01/16/2024 23:25:54;BremenNext;end_of_ad
01/16/2024 23:25:55;1Live;end_of_ad
01/16/2024 23:26:00;1Live;start_of_ad
01/16/2024 23:26:07;BremenNext;start_of_ad
01/16/2024 23:26:13;1Live;end_of_ad
01/16/2024 23:26:27;1Live;start_of_ad
01/16/2024 23:26:41;1Live;end_of_ad
01/16/2024 23:26:48;BremenNext;end_of_ad
01/16/2024 23:26:51;1Live;start_of_ad
01/16/2024 23:26:52;BremenNext;start_of_ad
01/16/2024 23:27:02;100,5;end_of_ad_artificial
01/16/2024 23:27:05;1Live;end_of_ad
01/16/2024 23:27:05;BremenNext;end_of_ad
01/16/2024 23:27:13;Radio RST;start_of_ad
01/16/2024 23:27:14;1Live;start_of_ad
01/16/2024 23:27:27;BremenNext;start_of_ad
01/16/2024 23:27:32;1Live;end_of_ad
01/16/2024 23:27:41;1Live;start_of_ad
01/16/2024 23:27:50;BremenNext;end_of_ad
01/16/2024 23:27:54;1Live;end_of_ad
01/16/2024 23:27:58;BremenNext;start_of_ad
01/16/2024 23:28:04;1Live;start_of_ad
01/16/2024 23:28:17;1Live;end_of_ad
01/16/2024 23:28:21;BremenNext;end_of_ad
01/16/2024 23:28:22;1Live;start_of_ad
01/16/2024 23:28:28;BAYERN 1;start_of_ad
01/16/2024 23:28:29;BremenNext;start_of_ad
01/16/2024 23:28:36;1Live;end_of_ad
01/16/2024 23:28:50;1Live;start_of_ad
01/16/2024 23:28:52;BremenNext;end_of_ad
01/16/2024 23:28:56;BremenNext;start_of_ad
01/16/2024 23:29:08;1Live;end_of_ad
01/16/2024 23:29:12;1Live;start_of_ad
01/16/2024 23:29:17;WDR 2;start_of_ad
01/16/2024 23:29:23;BremenNext;end_of_ad
01/16/2024 23:29:26;1Live;end_of_ad
01/16/2024 23:29:27;BremenNext;start_of_ad
01/16/2024 23:29:40;1Live;start_of_ad
01/16/2024 23:29:45;BremenNext;end_of_ad
01/16/2024 23:29:50;BremenNext;start_of_ad
01/16/2024 23:29:53;1Live;end_of_ad
01/16/2024 23:29:58;1Live;start_of_ad
01/16/2024 23:30:03;Radio RST;end_of_ad_artificial
01/16/2024 23:30:04;Antenne AC;start_of_ad
01/16/2024 23:30:12;BremenNext;end_of_ad
01/16/2024 23:30:15;1Live;end_of_ad
01/16/2024 23:30:20;1Live;start_of_ad
01/16/2024 23:30:34;BremenNext;start_of_ad
01/16/2024 23:30:38;1Live;end_of_ad
01/16/2024 23:30:48;1Live;start_of_ad
01/16/2024 23:30:48;BremenNext;end_of_ad
01/16/2024 23:31:00;BAYERN 1;end_of_ad_artificial
01/16/2024 23:31:06;1Live;end_of_ad
01/16/2024 23:31:12;1Live;start_of_ad
01/16/2024 23:31:25;1Live;end_of_ad
01/16/2024 23:31:34;1Live;start_of_ad
01/16/2024 23:31:50;BremenNext;start_of_ad
01/16/2024 23:31:53;1Live;end_of_ad
01/16/2024 23:31:57;1Live;start_of_ad
01/16/2024 23:32:04;WDR 2;end_of_ad_artificial
01/16/2024 23:32:12;1Live;end_of_ad
01/16/2024 23:32:16;1Live;start_of_ad
01/16/2024 23:32:19;100,5;start_of_ad
01/16/2024 23:32:34;1Live;end_of_ad
01/16/2024 23:32:39;BremenNext;end_of_ad
01/16/2024 23:32:44;1Live;start_of_ad
01/16/2024 23:32:56;BremenNext;start_of_ad
01/16/2024 23:32:57;1Live;end_of_ad
01/16/2024 23:33:02;1Live;start_of_ad
01/16/2024 23:33:03;Antenne AC;end_of_ad_artificial
01/16/2024 23:33:10;BremenNext;end_of_ad
01/16/2024 23:33:18;BremenNext;start_of_ad
01/16/2024 23:33:20;1Live;end_of_ad
01/16/2024 23:33:38;1Live;start_of_ad
01/16/2024 23:33:52;1Live;end_of_ad
01/16/2024 23:34:01;1Live;start_of_ad
01/16/2024 23:34:07;BremenNext;end_of_ad
01/16/2024 23:34:15;1Live;end_of_ad
01/16/2024 23:34:16;BremenNext;start_of_ad
01/16/2024 23:34:20;1Live;start_of_ad
01/16/2024 23:34:34;1Live;end_of_ad
01/16/2024 23:34:35;BremenNext;end_of_ad
01/16/2024 23:34:39;1Live;start_of_ad
01/16/2024 23:34:39;BremenNext;start_of_ad
01/16/2024 23:34:52;BremenNext;end_of_ad
01/16/2024 23:34:52;1Live;end_of_ad
01/16/2024 23:34:57;1Live;start_of_ad
01/16/2024 23:35:01;100,5;end_of_ad_artificial
01/16/2024 23:35:05;BremenNext;start_of_ad
01/16/2024 23:35:16;1Live;end_of_ad
01/16/2024 23:35:20;1Live;start_of_ad
01/16/2024 23:35:23;BremenNext;end_of_ad
01/16/2024 23:35:32;BremenNext;start_of_ad
01/16/2024 23:35:34;1Live;end_of_ad
01/16/2024 23:35:38;1Live;start_of_ad
01/16/2024 23:35:43;Radio RST;start_of_ad
01/16/2024 23:35:50;BremenNext;end_of_ad
01/16/2024 23:35:54;BremenNext;start_of_ad
01/16/2024 23:35:57;1Live;end_of_ad
01/16/2024 23:36:08;BAYERN 1;start_of_ad
01/16/2024 23:36:12;BremenNext;end_of_ad
01/16/2024 23:36:19;1Live;start_of_ad
01/16/2024 23:36:29;BremenNext;start_of_ad
01/16/2024 23:36:43;BremenNext;end_of_ad
01/16/2024 23:36:46;1Live;end_of_ad
01/16/2024 23:36:51;1Live;start_of_ad
01/16/2024 23:37:05;1Live;end_of_ad
01/16/2024 23:37:13;WDR 2;start_of_ad
01/16/2024 23:37:14;1Live;start_of_ad
01/16/2024 23:37:14;BremenNext;start_of_ad
01/16/2024 23:37:32;BremenNext;end_of_ad
01/16/2024 23:37:54;BremenNext;start_of_ad
01/16/2024 23:38:01;1Live;end_of_ad
01/16/2024 23:38:02;Radio RST;end_of_ad_artificial
01/16/2024 23:38:07;BremenNext;end_of_ad
01/16/2024 23:38:10;1Live;start_of_ad
01/16/2024 23:38:12;Antenne AC;start_of_ad
01/16/2024 23:38:13;BremenNext;start_of_ad
01/16/2024 23:38:34;BremenNext;end_of_ad
01/16/2024 23:38:42;1Live;end_of_ad
01/16/2024 23:38:46;1Live;start_of_ad
01/16/2024 23:39:04;BAYERN 1;end_of_ad_artificial
01/16/2024 23:39:04;1Live;end_of_ad
01/16/2024 23:39:05;BremenNext;start_of_ad
01/16/2024 23:39:14;1Live;start_of_ad
01/16/2024 23:39:28;BremenNext;end_of_ad
01/16/2024 23:39:32;BremenNext;start_of_ad
01/16/2024 23:39:32;1Live;end_of_ad
01/16/2024 23:39:42;1Live;start_of_ad
01/16/2024 23:39:50;BremenNext;end_of_ad
01/16/2024 23:39:54;BremenNext;start_of_ad
01/16/2024 23:40:00;WDR 2;end_of_ad_artificial
01/16/2024 23:40:05;1Live;end_of_ad
01/16/2024 23:40:07;BremenNext;end_of_ad
01/16/2024 23:40:10;1Live;start_of_ad
01/16/2024 23:40:12;BremenNext;start_of_ad
01/16/2024 23:40:34;BremenNext;end_of_ad
01/16/2024 23:40:39;BremenNext;start_of_ad
01/16/2024 23:40:44;100,5;start_of_ad
01/16/2024 23:40:57;BremenNext;end_of_ad
01/16/2024 23:41:01;BremenNext;start_of_ad
01/16/2024 23:41:03;Antenne AC;end_of_ad_artificial
01/16/2024 23:41:14;BremenNext;end_of_ad
01/16/2024 23:41:23;BremenNext;start_of_ad
01/16/2024 23:41:29;1Live;end_of_ad
01/16/2024 23:41:34;1Live;start_of_ad
01/16/2024 23:41:41;BremenNext;end_of_ad
01/16/2024 23:41:59;BremenNext;start_of_ad
01/16/2024 23:42:12;BremenNext;end_of_ad
01/16/2024 23:42:15;1Live;end_of_ad
01/16/2024 23:42:16;BremenNext;start_of_ad
01/16/2024 23:42:30;BremenNext;end_of_ad
01/16/2024 23:42:34;BremenNext;start_of_ad
01/16/2024 23:42:38;1Live;start_of_ad
01/16/2024 23:42:52;1Live;end_of_ad
01/16/2024 23:43:04;100,5;end_of_ad_artificial
01/16/2024 23:43:07;Radio RST;start_of_ad
01/16/2024 23:43:14;BremenNext;end_of_ad
01/16/2024 23:43:18;BremenNext;start_of_ad
01/16/2024 23:43:29;1Live;start_of_ad
01/16/2024 23:43:45;BremenNext;end_of_ad
01/16/2024 23:43:52;1Live;end_of_ad
01/16/2024 23:43:56;1Live;start_of_ad
01/16/2024 23:44:07;BAYERN 1;start_of_ad
01/16/2024 23:44:10;1Live;end_of_ad
01/16/2024 23:44:15;1Live;start_of_ad
01/16/2024 23:44:57;1Live;end_of_ad
01/16/2024 23:45:01;BremenNext;start_of_ad
01/16/2024 23:45:02;1Live;start_of_ad
01/16/2024 23:45:02;WDR 2;start_of_ad
01/16/2024 23:45:25;1Live;end_of_ad
01/16/2024 23:45:29;1Live;start_of_ad
01/16/2024 23:45:41;BremenNext;end_of_ad
01/16/2024 23:45:48;1Live;end_of_ad
01/16/2024 23:45:58;1Live;start_of_ad
01/16/2024 23:46:01;Radio RST;end_of_ad_artificial
01/16/2024 23:46:07;Antenne AC;start_of_ad
01/16/2024 23:46:12;1Live;end_of_ad
01/16/2024 23:46:16;BremenNext;start_of_ad
01/16/2024 23:46:30;1Live;start_of_ad
01/16/2024 23:46:53;1Live;end_of_ad
01/16/2024 23:46:57;1Live;start_of_ad
01/16/2024 23:47:02;BAYERN 1;end_of_ad_artificial
01/16/2024 23:47:05;BremenNext;end_of_ad
01/16/2024 23:47:10;BremenNext;start_of_ad
01/16/2024 23:47:33;1Live;end_of_ad
01/16/2024 23:47:36;BremenNext;end_of_ad
01/16/2024 23:47:45;BremenNext;start_of_ad
01/16/2024 23:47:47;1Live;start_of_ad
01/16/2024 23:47:58;BremenNext;end_of_ad
01/16/2024 23:48:01;WDR 2;end_of_ad_artificial
01/16/2024 23:48:08;100,5;start_of_ad
01/16/2024 23:48:22;1Live;end_of_ad
01/16/2024 23:48:25;BremenNext;start_of_ad
01/16/2024 23:48:41;1Live;start_of_ad
01/16/2024 23:48:52;BremenNext;end_of_ad
01/16/2024 23:48:54;1Live;end_of_ad
01/16/2024 23:48:59;1Live;start_of_ad
01/16/2024 23:49:01;BremenNext;start_of_ad
01/16/2024 23:49:02;Antenne AC;end_of_ad_artificial
01/16/2024 23:49:14;BremenNext;end_of_ad
01/16/2024 23:49:18;BremenNext;start_of_ad
01/16/2024 23:49:32;BremenNext;end_of_ad
01/16/2024 23:49:41;BremenNext;start_of_ad
01/16/2024 23:49:58;BremenNext;end_of_ad
01/16/2024 23:50:03;BremenNext;start_of_ad
01/16/2024 23:50:18;1Live;end_of_ad
01/16/2024 23:50:21;BremenNext;end_of_ad
01/16/2024 23:50:30;BremenNext;start_of_ad
01/16/2024 23:50:31;1Live;start_of_ad
01/16/2024 23:50:56;BremenNext;end_of_ad
01/16/2024 23:51:01;BremenNext;start_of_ad
01/16/2024 23:51:02;100,5;end_of_ad_artificial
01/16/2024 23:51:03;1Live;end_of_ad
01/16/2024 23:51:14;BremenNext;end_of_ad
01/16/2024 23:51:30;1Live;start_of_ad
01/16/2024 23:51:44;1Live;end_of_ad
01/16/2024 23:52:02;1Live;start_of_ad
01/16/2024 23:52:07;Radio RST;start_of_ad
01/16/2024 23:52:18;BAYERN 1;start_of_ad
01/16/2024 23:52:34;BremenNext;start_of_ad
01/16/2024 23:52:47;1Live;end_of_ad
01/16/2024 23:52:52;1Live;start_of_ad
01/16/2024 23:53:05;1Live;end_of_ad
01/16/2024 23:53:08;WDR 2;start_of_ad
01/16/2024 23:53:10;1Live;start_of_ad
01/16/2024 23:53:28;1Live;end_of_ad
01/16/2024 23:53:32;BremenNext;end_of_ad
01/16/2024 23:53:36;BremenNext;start_of_ad
01/17/2024 13:27:40;BremenNext;end_of_ad
01/17/2024 13:27:57;1Live;start_of_ad
01/17/2024 13:27:59;Antenne AC;start_of_ad
01/17/2024 13:28:06;BremenNext;start_of_ad
01/17/2024 13:28:25;1Live;end_of_ad
01/17/2024 13:29:11;BremenNext;end_of_ad
01/17/2024 13:29:36;100,5;start_of_ad
01/17/2024 13:29:40;BremenNext;start_of_ad
01/17/2024 13:29:42;1Live;start_of_ad
01/17/2024 13:29:57;BremenNext;end_of_ad
01/17/2024 13:30:01;BremenNext;start_of_ad
01/17/2024 13:30:02;Antenne AC;end_of_ad_artificial
01/17/2024 13:30:28;1Live;end_of_ad
01/17/2024 13:30:34;BremenNext;end_of_ad
01/17/2024 13:30:43;BremenNext;start_of_ad
01/17/2024 13:30:47;1Live;start_of_ad
01/17/2024 13:31:08;1Live;end_of_ad
01/17/2024 13:31:11;BremenNext;end_of_ad
01/17/2024 13:31:15;BremenNext;start_of_ad
01/17/2024 13:31:21;1Live;start_of_ad
01/17/2024 13:31:46;1Live;end_of_ad
01/17/2024 13:31:51;1Live;start_of_ad
01/17/2024 13:32:03;100,5;end_of_ad_artificial
01/17/2024 13:32:10;1Live;end_of_ad
01/17/2024 13:32:18;1Live;start_of_ad
01/17/2024 13:32:27;BremenNext;end_of_ad
01/17/2024 13:32:34;1Live;end_of_ad
01/17/2024 13:32:36;BremenNext;start_of_ad
01/17/2024 13:32:39;1Live;start_of_ad
01/17/2024 13:32:54;BremenNext;end_of_ad
01/17/2024 13:33:00;BremenNext;start_of_ad
01/17/2024 13:33:03;BremenNext;start_of_ad
01/17/2024 13:33:20;1Live;end_of_ad
01/17/2024 13:33:41;1Live;start_of_ad
01/17/2024 13:34:13;1Live;end_of_ad
01/17/2024 13:34:21;1Live;start_of_ad
01/17/2024 13:34:56;1Live;end_of_ad
01/17/2024 13:35:19;1Live;start_of_ad
01/17/2024 13:35:32;1Live;end_of_ad
01/17/2024 13:35:40;1Live;start_of_ad
01/17/2024 13:36:18;BremenNext;end_of_ad
01/17/2024 13:36:21;Antenne AC;start_of_ad
01/17/2024 13:36:30;1Live;end_of_ad
01/17/2024 13:36:34;1Live;start_of_ad
01/17/2024 13:36:47;1Live;end_of_ad
01/17/2024 13:36:55;1Live;start_of_ad
01/17/2024 13:37:21;BremenNext;start_of_ad
01/17/2024 13:37:37;100,5;start_of_ad
01/17/2024 13:37:39;BremenNext;end_of_ad
01/17/2024 13:37:43;BremenNext;start_of_ad
01/17/2024 13:38:00;BremenNext;end_of_ad
01/17/2024 13:38:03;BremenNext;start_of_ad
01/17/2024 13:38:10;1Live;end_of_ad
01/17/2024 13:38:14;1Live;start_of_ad
01/17/2024 13:38:24;BremenNext;end_of_ad
01/17/2024 13:38:28;BremenNext;start_of_ad
01/17/2024 13:38:31;1Live;end_of_ad
01/17/2024 13:38:47;1Live;start_of_ad
01/17/2024 13:39:02;Antenne AC;end_of_ad_artificial
01/17/2024 13:39:03;1Live;end_of_ad
01/17/2024 13:39:08;1Live;start_of_ad
01/17/2024 13:39:21;BremenNext;end_of_ad
01/17/2024 13:39:23;1Live;end_of_ad
01/17/2024 13:39:26;BremenNext;start_of_ad
01/17/2024 13:39:40;1Live;start_of_ad
01/17/2024 13:39:55;BremenNext;end_of_ad
01/17/2024 13:40:03;100,5;end_of_ad_artificial
01/17/2024 13:40:07;BremenNext;start_of_ad
01/17/2024 13:40:17;1Live;end_of_ad
01/17/2024 13:40:43;BremenNext;end_of_ad
01/17/2024 13:40:47;BremenNext;start_of_ad
01/17/2024 13:41:17;1Live;start_of_ad
01/17/2024 13:41:38;1Live;end_of_ad
01/17/2024 13:41:55;1Live;start_of_ad
01/17/2024 13:42:18;BremenNext;end_of_ad
01/17/2024 13:42:22;1Live;end_of_ad
01/17/2024 13:42:52;1Live;start_of_ad
01/17/2024 13:42:53;BremenNext;start_of_ad
01/17/2024 13:43:22;BremenNext;end_of_ad
01/17/2024 13:43:27;BremenNext;start_of_ad
01/17/2024 13:43:44;BremenNext;end_of_ad
01/17/2024 13:44:17;1Live;end_of_ad
01/17/2024 13:44:18;BremenNext;start_of_ad
01/17/2024 13:44:22;Antenne AC;start_of_ad
01/17/2024 13:44:51;BremenNext;end_of_ad
01/17/2024 13:44:54;1Live;start_of_ad
01/17/2024 13:45:04;BremenNext;start_of_ad
01/17/2024 13:45:21;BremenNext;end_of_ad
01/17/2024 13:45:37;BremenNext;start_of_ad
01/17/2024 13:45:42;1Live;end_of_ad
01/17/2024 13:45:47;100,5;start_of_ad
01/17/2024 13:46:00;1Live;start_of_ad
01/17/2024 13:46:07;BremenNext;end_of_ad
01/17/2024 13:46:20;BremenNext;start_of_ad
01/17/2024 13:46:27;1Live;end_of_ad
01/17/2024 13:46:31;1Live;start_of_ad
01/17/2024 13:46:32;BremenNext;end_of_ad
01/17/2024 13:46:36;BremenNext;start_of_ad
01/17/2024 13:46:57;BremenNext;end_of_ad
01/17/2024 13:47:00;1Live;end_of_ad
01/17/2024 13:47:01;Antenne AC;end_of_ad_artificial
01/17/2024 13:47:22;BremenNext;start_of_ad
01/17/2024 13:48:02;100,5;end_of_ad_artificial
01/17/2024 13:48:02;1Live;start_of_ad
01/17/2024 13:48:23;BremenNext;end_of_ad
01/17/2024 13:48:33;BremenNext;start_of_ad
01/17/2024 13:48:36;1Live;end_of_ad
01/17/2024 13:48:49;1Live;start_of_ad
01/17/2024 13:49:10;1Live;end_of_ad
01/17/2024 13:49:39;1Live;start_of_ad
01/17/2024 13:49:48;BremenNext;end_of_ad
01/17/2024 13:49:58;BremenNext;start_of_ad
01/17/2024 13:50:10;BremenNext;end_of_ad
01/17/2024 13:50:26;BremenNext;start_of_ad
01/17/2024 13:50:39;1Live;end_of_ad
01/17/2024 13:50:39;BremenNext;end_of_ad
01/17/2024 13:50:43;BremenNext;start_of_ad
01/17/2024 13:51:00;1Live;start_of_ad
01/17/2024 13:51:08;BremenNext;end_of_ad
01/17/2024 13:51:20;BremenNext;start_of_ad
01/17/2024 13:52:10;BremenNext;end_of_ad
01/17/2024 13:52:14;BremenNext;start_of_ad
01/17/2024 13:52:14;1Live;end_of_ad
01/17/2024 13:52:18;1Live;start_of_ad
01/17/2024 13:52:43;BremenNext;end_of_ad
01/17/2024 13:52:47;BremenNext;start_of_ad
01/17/2024 13:53:03;1Live;end_of_ad
01/17/2024 13:53:07;100,5;start_of_ad
01/17/2024 13:53:08;Antenne AC;start_of_ad
01/17/2024 13:53:11;1Live;start_of_ad
01/17/2024 13:53:24;1Live;end_of_ad
01/17/2024 13:53:24;BremenNext;end_of_ad
01/17/2024 13:53:28;1Live;start_of_ad
01/17/2024 13:53:32;BremenNext;start_of_ad
01/17/2024 13:53:57;1Live;end_of_ad
01/17/2024 13:54:02;1Live;start_of_ad
01/17/2024 13:54:15;1Live;end_of_ad
01/17/2024 13:54:26;BremenNext;end_of_ad
01/17/2024 13:54:31;1Live;start_of_ad
01/17/2024 13:54:39;BremenNext;start_of_ad
01/17/2024 13:54:51;BremenNext;end_of_ad
01/17/2024 13:54:56;BremenNext;start_of_ad
01/17/2024 13:55:01;1Live;end_of_ad
01/17/2024 13:55:02;BAYERN 1;end_of_ad_artificial
01/17/2024 13:55:04;Radio RST;end_of_ad_artificial
01/17/2024 13:55:17;1Live;start_of_ad
01/17/2024 13:55:42;BremenNext;end_of_ad
01/17/2024 13:55:47;1Live;end_of_ad
01/17/2024 13:56:01;100,5;end_of_ad_artificial
01/17/2024 13:56:02;Antenne AC;end_of_ad_artificial
01/17/2024 13:56:03;WDR 2;end_of_ad_artificial
01/17/2024 13:56:11;BremenNext;start_of_ad
01/17/2024 13:56:23;BremenNext;end_of_ad
01/17/2024 13:56:25;1Live;start_of_ad
01/17/2024 13:56:27;BremenNext;start_of_ad
01/17/2024 13:56:40;BremenNext;end_of_ad
01/17/2024 13:56:57;BremenNext;start_of_ad
01/17/2024 13:56:59;1Live;end_of_ad
01/17/2024 13:57:09;BremenNext;end_of_ad
01/17/2024 13:57:21;1Live;start_of_ad
01/17/2024 13:57:22;BremenNext;start_of_ad
01/17/2024 13:57:38;BremenNext;end_of_ad
01/17/2024 14:12:26;BAYERN 1;start_of_ad
01/17/2024 14:12:26;BremenNext;start_of_ad
01/17/2024 14:12:26;WDR 2;start_of_ad
01/17/2024 14:12:30;Antenne AC;start_of_ad
01/17/2024 14:12:30;Radio RST;start_of_ad
01/17/2024 14:12:31;Radio RST;start_of_ad
01/17/2024 14:12:31;Antenne AC;start_of_ad
01/17/2024 14:12:43;BremenNext;end_of_ad
01/17/2024 14:13:09;100,5;start_of_ad
01/17/2024 14:13:32;BremenNext;start_of_ad
01/17/2024 14:13:34;1Live;end_of_ad
01/17/2024 14:13:38;1Live;start_of_ad
01/17/2024 14:14:20;BremenNext;end_of_ad
01/17/2024 14:14:34;BremenNext;start_of_ad
01/17/2024 14:14:51;BremenNext;end_of_ad
01/17/2024 14:14:56;BremenNext;start_of_ad
01/17/2024 14:15:00;1Live;end_of_ad
01/17/2024 14:15:01;Antenne AC;end_of_ad_artificial
01/17/2024 14:15:01;Radio RST;end_of_ad_artificial
01/17/2024 14:15:01;WDR 2;end_of_ad_artificial
01/17/2024 14:15:02;BAYERN 1;end_of_ad_artificial
01/17/2024 14:15:12;BremenNext;end_of_ad
01/17/2024 14:15:16;BremenNext;start_of_ad
01/17/2024 14:15:18;1Live;start_of_ad
01/17/2024 14:15:38;BremenNext;end_of_ad
01/17/2024 14:15:49;1Live;end_of_ad
01/17/2024 14:16:00;100,5;end_of_ad_artificial
01/17/2024 14:16:02;1Live;start_of_ad
01/17/2024 14:16:40;BremenNext;start_of_ad
01/17/2024 14:16:53;1Live;end_of_ad
01/17/2024 14:16:57;BremenNext;end_of_ad
