date;stationName;typeflag
01/30/2024 16:26:11;BremenNext;end_of_ad
01/30/2024 16:26:47;Antenne AC;start_of_ad
01/30/2024 16:29:17;WDR 2;start_of_ad
01/30/2024 16:29:50;Antenne AC;end_of_ad_artificial
01/30/2024 16:30:25;BAYERN 1;start_of_ad
01/30/2024 16:32:18;WDR 2;end_of_ad_artificial
01/30/2024 16:33:28;BAYERN 1;end_of_ad_artificial
01/30/2024 16:37:37;Radio RST;start_of_ad
01/30/2024 16:40:40;Radio RST;end_of_ad_artificial
01/30/2024 16:51:35;100,5;start_of_ad
01/30/2024 16:54:38;100,5;end_of_ad_artificial
01/30/2024 16:54:42;BremenNext;start_of_ad
01/30/2024 16:55:13;Antenne AC;start_of_ad
01/30/2024 16:55:16;Radio RST;start_of_ad
01/30/2024 16:58:16;Antenne AC;end_of_ad_artificial
01/30/2024 16:58:20;Radio RST;end_of_ad_artificial
01/30/2024 16:59:10;BAYERN 1;start_of_ad
01/30/2024 16:59:26;WDR 2;start_of_ad
01/30/2024 17:00:45;BremenNext;end_of_ad_artificial
01/30/2024 17:02:13;BAYERN 1;end_of_ad_artificial
01/30/2024 17:02:27;WDR 2;end_of_ad_artificial
01/30/2024 17:23:16;Radio RST;start_of_ad
01/30/2024 17:25:19;Antenne AC;start_of_ad
01/30/2024 17:25:24;BremenNext;start_of_ad
01/30/2024 17:26:19;Radio RST;end_of_ad_artificial
01/30/2024 17:28:22;Antenne AC;end_of_ad_artificial
01/30/2024 17:28:56;WDR 2;start_of_ad
01/30/2024 17:31:26;BremenNext;end_of_ad_artificial
01/30/2024 17:32:00;WDR 2;end_of_ad_artificial
01/30/2024 17:53:42;BremenNext;start_of_ad
01/30/2024 17:56:42;1Live;start_of_ad
01/30/2024 17:59:11;WDR 2;start_of_ad
01/30/2024 17:59:46;BremenNext;end_of_ad_artificial
01/30/2024 18:02:14;WDR 2;end_of_ad_artificial
01/30/2024 18:02:46;1Live;end_of_ad_artificial
01/30/2024 18:23:33;Radio RST;start_of_ad
01/30/2024 18:26:36;Radio RST;end_of_ad_artificial
01/30/2024 18:29:11;100,5;start_of_ad
01/30/2024 18:32:14;100,5;end_of_ad_artificial
01/30/2024 18:46:14;BremenNext;start_of_ad
01/30/2024 18:52:18;BremenNext;end_of_ad_artificial
01/30/2024 18:54:10;Radio RST;start_of_ad
01/30/2024 18:54:33;Antenne AC;start_of_ad
01/30/2024 18:57:14;Radio RST;end_of_ad_artificial
01/30/2024 18:57:36;Antenne AC;end_of_ad_artificial
01/30/2024 18:57:55;1Live;start_of_ad
01/30/2024 18:58:50;WDR 2;start_of_ad
01/30/2024 19:01:54;WDR 2;end_of_ad_artificial
01/30/2024 19:03:56;1Live;end_of_ad_artificial
01/30/2024 19:55:29;Radio RST;start_of_ad
01/30/2024 19:55:47;Antenne AC;start_of_ad
01/30/2024 19:58:32;Radio RST;end_of_ad_artificial
01/30/2024 19:58:50;Antenne AC;end_of_ad_artificial
01/30/2024 20:57:27;Radio RST;start_of_ad
01/30/2024 20:57:46;Antenne AC;start_of_ad
01/30/2024 21:00:30;Radio RST;end_of_ad_artificial
01/30/2024 21:00:49;Antenne AC;end_of_ad_artificial
01/30/2024 21:17:22;Radio RST;start_of_ad
01/30/2024 21:20:26;Radio RST;end_of_ad_artificial
01/30/2024 23:18:17;Radio RST;start_of_ad
01/30/2024 23:21:20;Radio RST;end_of_ad_artificial
01/31/2024 05:55:46;Antenne AC;start_of_ad
01/31/2024 05:57:43;BAYERN 1;start_of_ad
01/31/2024 05:58:49;Antenne AC;end_of_ad_artificial
01/31/2024 06:00:43;BAYERN 1;end_of_ad_artificial
01/31/2024 06:17:05;Antenne AC;start_of_ad
01/31/2024 06:20:08;Antenne AC;end_of_ad_artificial
01/31/2024 06:24:54;100,5;start_of_ad
01/31/2024 06:25:55;BremenNext;start_of_ad
01/31/2024 06:27:38;WDR 2;start_of_ad
01/31/2024 06:27:57;100,5;end_of_ad_artificial
01/31/2024 06:29:38;BAYERN 1;start_of_ad
01/31/2024 06:30:39;WDR 2;end_of_ad_artificial
01/31/2024 06:31:57;BremenNext;end_of_ad_artificial
01/31/2024 06:32:39;BAYERN 1;end_of_ad_artificial
01/31/2024 06:54:30;BremenNext;start_of_ad
01/31/2024 06:55:19;Antenne AC;start_of_ad
01/31/2024 06:55:27;1Live;start_of_ad
01/31/2024 06:55:30;Radio RST;start_of_ad
01/31/2024 06:55:55;BremenNext;end_of_ad
01/31/2024 06:57:47;1Live;end_of_ad
01/31/2024 06:58:22;Antenne AC;end_of_ad_artificial
01/31/2024 06:58:33;Radio RST;end_of_ad_artificial
01/31/2024 06:58:55;WDR 2;start_of_ad
01/31/2024 06:59:10;BAYERN 1;start_of_ad
01/31/2024 07:01:58;WDR 2;end_of_ad_artificial
01/31/2024 07:02:11;BAYERN 1;end_of_ad_artificial
01/31/2024 07:25:19;Radio RST;start_of_ad
01/31/2024 07:26:05;Antenne AC;start_of_ad
01/31/2024 07:28:22;Radio RST;end_of_ad_artificial
01/31/2024 07:29:08;Antenne AC;end_of_ad_artificial
01/31/2024 07:29:43;WDR 2;start_of_ad
01/31/2024 07:32:44;WDR 2;end_of_ad_artificial
01/31/2024 07:52:19;100,5;start_of_ad
01/31/2024 07:52:24;BremenNext;start_of_ad
01/31/2024 07:54:35;Antenne AC;start_of_ad
01/31/2024 07:54:46;Radio RST;start_of_ad
01/31/2024 07:55:22;100,5;end_of_ad_artificial
01/31/2024 07:55:46;1Live;start_of_ad
01/31/2024 07:56:53;1Live;end_of_ad
01/31/2024 07:57:39;Antenne AC;end_of_ad_artificial
01/31/2024 07:57:49;Radio RST;end_of_ad_artificial
01/31/2024 07:58:25;BremenNext;end_of_ad_artificial
01/31/2024 07:58:51;WDR 2;start_of_ad
01/31/2024 07:59:42;BAYERN 1;start_of_ad
01/31/2024 08:01:52;WDR 2;end_of_ad_artificial
01/31/2024 08:02:43;BAYERN 1;end_of_ad_artificial
01/31/2024 08:24:17;BremenNext;start_of_ad
01/31/2024 08:25:01;Radio RST;start_of_ad
01/31/2024 08:25:36;BremenNext;end_of_ad
01/31/2024 08:28:04;Radio RST;end_of_ad_artificial
01/31/2024 08:29:03;WDR 2;start_of_ad
01/31/2024 08:29:23;BAYERN 1;start_of_ad
01/31/2024 08:32:03;WDR 2;end_of_ad_artificial
01/31/2024 08:32:24;BAYERN 1;end_of_ad_artificial
01/31/2024 08:49:46;100,5;start_of_ad
01/31/2024 08:52:49;100,5;end_of_ad_artificial
01/31/2024 08:54:18;BremenNext;start_of_ad
01/31/2024 08:55:21;1Live;start_of_ad
01/31/2024 08:55:25;Radio RST;start_of_ad
01/31/2024 08:55:36;Antenne AC;start_of_ad
01/31/2024 08:58:29;Radio RST;end_of_ad_artificial
01/31/2024 08:58:39;Antenne AC;end_of_ad_artificial
01/31/2024 08:58:56;WDR 2;start_of_ad
01/31/2024 08:59:14;BAYERN 1;start_of_ad
01/31/2024 09:00:22;BremenNext;end_of_ad_artificial
01/31/2024 09:01:23;1Live;end_of_ad_artificial
01/31/2024 09:02:00;WDR 2;end_of_ad_artificial
01/31/2024 09:02:14;BAYERN 1;end_of_ad_artificial
01/31/2024 09:24:09;Antenne AC;start_of_ad
01/31/2024 09:24:55;Radio RST;start_of_ad
01/31/2024 09:27:11;Antenne AC;end_of_ad_artificial
01/31/2024 09:27:58;Radio RST;end_of_ad_artificial
01/31/2024 09:29:15;WDR 2;start_of_ad
01/31/2024 09:30:26;BAYERN 1;start_of_ad
01/31/2024 09:32:16;WDR 2;end_of_ad_artificial
01/31/2024 09:33:27;BAYERN 1;end_of_ad_artificial
01/31/2024 09:55:02;1Live;start_of_ad
01/31/2024 09:55:41;Radio RST;start_of_ad
01/31/2024 09:56:00;Antenne AC;start_of_ad
01/31/2024 09:56:35;BremenNext;start_of_ad
01/31/2024 09:58:44;Radio RST;end_of_ad_artificial
01/31/2024 09:59:03;Antenne AC;end_of_ad_artificial
01/31/2024 09:59:04;BAYERN 1;start_of_ad
01/31/2024 10:00:02;WDR 2;start_of_ad
01/31/2024 10:01:05;1Live;end_of_ad_artificial
01/31/2024 10:02:05;BAYERN 1;end_of_ad_artificial
01/31/2024 10:02:37;BremenNext;end_of_ad_artificial
01/31/2024 10:03:06;WDR 2;end_of_ad_artificial
01/31/2024 10:24:54;100,5;start_of_ad
01/31/2024 10:27:57;100,5;end_of_ad_artificial
01/31/2024 10:30:04;BAYERN 1;start_of_ad
01/31/2024 10:33:04;BAYERN 1;end_of_ad_artificial
01/31/2024 10:43:57;BremenNext;start_of_ad
01/31/2024 10:44:27;BremenNext;end_of_ad
01/31/2024 10:49:43;100,5;start_of_ad
01/31/2024 10:52:46;100,5;end_of_ad_artificial
01/31/2024 10:54:30;Radio RST;start_of_ad
01/31/2024 10:54:45;Antenne AC;start_of_ad
01/31/2024 10:56:42;1Live;start_of_ad
01/31/2024 10:57:33;Radio RST;end_of_ad_artificial
01/31/2024 10:57:48;Antenne AC;end_of_ad_artificial
01/31/2024 10:59:03;WDR 2;start_of_ad
01/31/2024 11:02:04;WDR 2;end_of_ad_artificial
01/31/2024 11:02:45;1Live;end_of_ad_artificial
01/31/2024 11:23:46;Antenne AC;start_of_ad
01/31/2024 11:26:49;Antenne AC;end_of_ad_artificial
01/31/2024 11:28:46;WDR 2;start_of_ad
01/31/2024 11:31:07;BAYERN 1;start_of_ad
01/31/2024 11:31:49;WDR 2;end_of_ad_artificial
01/31/2024 11:34:11;BAYERN 1;end_of_ad_artificial
01/31/2024 11:42:20;BremenNext;start_of_ad
01/31/2024 11:43:48;BremenNext;end_of_ad
01/31/2024 11:51:04;100,5;start_of_ad
01/31/2024 11:54:07;100,5;end_of_ad_artificial
01/31/2024 11:55:18;Radio RST;start_of_ad
01/31/2024 11:55:28;1Live;start_of_ad
01/31/2024 11:55:56;Antenne AC;start_of_ad
01/31/2024 11:57:09;1Live;end_of_ad
01/31/2024 11:58:21;Radio RST;end_of_ad_artificial
01/31/2024 11:58:58;Antenne AC;end_of_ad_artificial
01/31/2024 11:59:37;WDR 2;start_of_ad
01/31/2024 12:02:38;WDR 2;end_of_ad_artificial
01/31/2024 12:15:52;BremenNext;start_of_ad
01/31/2024 12:21:09;Radio RST;start_of_ad
01/31/2024 12:21:55;BremenNext;end_of_ad_artificial
01/31/2024 12:24:12;Radio RST;end_of_ad_artificial
01/31/2024 12:24:51;100,5;start_of_ad
01/31/2024 12:27:54;100,5;end_of_ad_artificial
01/31/2024 12:27:56;Antenne AC;start_of_ad
01/31/2024 12:30:59;Antenne AC;end_of_ad_artificial
01/31/2024 12:49:41;100,5;start_of_ad
01/31/2024 12:52:45;100,5;end_of_ad_artificial
01/31/2024 12:53:58;Radio RST;start_of_ad
01/31/2024 12:54:38;1Live;start_of_ad
01/31/2024 12:54:58;Antenne AC;start_of_ad
01/31/2024 12:56:37;BAYERN 1;start_of_ad
01/31/2024 12:57:01;Radio RST;end_of_ad_artificial
01/31/2024 12:57:39;1Live;end_of_ad
01/31/2024 12:58:01;Antenne AC;end_of_ad_artificial
01/31/2024 12:58:45;WDR 2;start_of_ad
01/31/2024 12:59:40;BAYERN 1;end_of_ad_artificial
01/31/2024 13:01:45;WDR 2;end_of_ad_artificial
01/31/2024 13:17:42;BremenNext;start_of_ad
01/31/2024 13:18:38;BremenNext;end_of_ad
01/31/2024 13:23:21;Radio RST;start_of_ad
01/31/2024 13:26:24;Radio RST;end_of_ad_artificial
01/31/2024 13:27:07;Antenne AC;start_of_ad
01/31/2024 13:29:02;WDR 2;start_of_ad
01/31/2024 13:30:10;Antenne AC;end_of_ad_artificial
01/31/2024 13:31:16;BAYERN 1;start_of_ad
01/31/2024 13:32:06;WDR 2;end_of_ad_artificial
01/31/2024 13:34:20;BAYERN 1;end_of_ad_artificial
01/31/2024 13:44:02;BremenNext;start_of_ad
01/31/2024 13:44:56;BremenNext;end_of_ad
01/31/2024 13:53:45;Radio RST;start_of_ad
01/31/2024 13:54:44;Antenne AC;start_of_ad
01/31/2024 13:56:10;1Live;start_of_ad
01/31/2024 13:56:48;Radio RST;end_of_ad_artificial
01/31/2024 13:57:42;1Live;end_of_ad
01/31/2024 13:57:47;Antenne AC;end_of_ad_artificial
01/31/2024 13:59:03;WDR 2;start_of_ad
01/31/2024 13:59:37;BAYERN 1;start_of_ad
01/31/2024 14:02:07;WDR 2;end_of_ad_artificial
01/31/2024 14:02:42;BAYERN 1;end_of_ad_artificial
01/31/2024 14:22:58;Radio RST;start_of_ad
01/31/2024 14:23:09;BremenNext;start_of_ad
01/31/2024 14:26:01;Radio RST;end_of_ad_artificial
01/31/2024 14:27:25;Antenne AC;start_of_ad
01/31/2024 14:28:50;WDR 2;start_of_ad
01/31/2024 14:29:10;BremenNext;end_of_ad_artificial
01/31/2024 14:30:28;Antenne AC;end_of_ad_artificial
01/31/2024 14:31:25;BAYERN 1;start_of_ad
01/31/2024 14:31:54;WDR 2;end_of_ad_artificial
01/31/2024 14:34:29;BAYERN 1;end_of_ad_artificial
01/31/2024 14:51:51;BremenNext;start_of_ad
01/31/2024 14:52:45;BremenNext;end_of_ad
01/31/2024 14:54:24;Radio RST;start_of_ad
01/31/2024 14:55:41;Antenne AC;start_of_ad
01/31/2024 14:57:27;Radio RST;end_of_ad_artificial
01/31/2024 14:58:42;Antenne AC;end_of_ad_artificial
01/31/2024 14:59:14;WDR 2;start_of_ad
01/31/2024 14:59:19;BAYERN 1;start_of_ad
01/31/2024 15:02:18;WDR 2;end_of_ad_artificial
01/31/2024 15:02:23;BAYERN 1;end_of_ad_artificial
01/31/2024 15:23:49;Radio RST;start_of_ad
01/31/2024 15:25:38;100,5;start_of_ad
01/31/2024 15:26:52;Radio RST;end_of_ad_artificial
01/31/2024 15:28:41;100,5;end_of_ad_artificial
01/31/2024 15:29:15;BAYERN 1;start_of_ad
01/31/2024 15:29:19;WDR 2;start_of_ad
01/31/2024 15:32:16;BAYERN 1;end_of_ad_artificial
01/31/2024 15:32:23;WDR 2;end_of_ad_artificial
01/31/2024 15:49:57;100,5;start_of_ad
01/31/2024 15:50:32;BremenNext;start_of_ad
01/31/2024 15:53:00;100,5;end_of_ad_artificial
01/31/2024 15:54:51;Antenne AC;start_of_ad
01/31/2024 15:54:57;Radio RST;start_of_ad
01/31/2024 15:56:21;1Live;start_of_ad
01/31/2024 15:56:33;BremenNext;end_of_ad_artificial
01/31/2024 15:57:54;Antenne AC;end_of_ad_artificial
01/31/2024 15:58:00;Radio RST;end_of_ad_artificial
01/31/2024 15:59:20;WDR 2;start_of_ad
01/31/2024 16:02:22;1Live;end_of_ad_artificial
01/31/2024 16:02:25;WDR 2;end_of_ad_artificial
01/31/2024 16:24:10;Radio RST;start_of_ad
01/31/2024 16:24:27;100,5;start_of_ad
01/31/2024 16:24:46;BremenNext;start_of_ad
01/31/2024 16:24:57;Antenne AC;start_of_ad
01/31/2024 16:25:41;BremenNext;end_of_ad
01/31/2024 16:27:13;Radio RST;end_of_ad_artificial
01/31/2024 16:27:30;100,5;end_of_ad_artificial
01/31/2024 16:28:00;Antenne AC;end_of_ad_artificial
01/31/2024 16:28:28;BAYERN 1;start_of_ad
01/31/2024 16:28:31;WDR 2;start_of_ad
01/31/2024 16:31:32;BAYERN 1;end_of_ad_artificial
01/31/2024 16:31:36;WDR 2;end_of_ad_artificial
01/31/2024 16:51:49;100,5;start_of_ad
01/31/2024 16:54:36;1Live;start_of_ad
01/31/2024 16:54:52;100,5;end_of_ad_artificial
01/31/2024 16:55:10;BremenNext;start_of_ad
01/31/2024 16:56:09;Antenne AC;start_of_ad
01/31/2024 16:56:17;BremenNext;end_of_ad
01/31/2024 16:56:26;1Live;end_of_ad
01/31/2024 16:59:10;BAYERN 1;start_of_ad
01/31/2024 16:59:12;Antenne AC;end_of_ad_artificial
01/31/2024 16:59:27;WDR 2;start_of_ad
01/31/2024 17:02:14;BAYERN 1;end_of_ad_artificial
01/31/2024 17:02:32;WDR 2;end_of_ad_artificial
01/31/2024 17:21:58;Radio RST;start_of_ad
01/31/2024 17:23:58;100,5;start_of_ad
01/31/2024 17:25:01;Radio RST;end_of_ad_artificial
01/31/2024 17:25:41;Antenne AC;start_of_ad
01/31/2024 17:27:00;BremenNext;start_of_ad
01/31/2024 17:27:01;100,5;end_of_ad_artificial
01/31/2024 17:28:34;WDR 2;start_of_ad
01/31/2024 17:28:44;Antenne AC;end_of_ad_artificial
01/31/2024 17:29:24;BAYERN 1;start_of_ad
01/31/2024 17:31:38;WDR 2;end_of_ad_artificial
01/31/2024 17:32:28;BAYERN 1;end_of_ad_artificial
01/31/2024 17:33:02;BremenNext;end_of_ad_artificial
01/31/2024 17:50:16;100,5;start_of_ad
01/31/2024 17:53:19;100,5;end_of_ad_artificial
01/31/2024 17:55:09;Radio RST;start_of_ad
01/31/2024 17:55:25;Antenne AC;start_of_ad
01/31/2024 17:56:22;1Live;start_of_ad
01/31/2024 17:57:40;1Live;end_of_ad
01/31/2024 17:58:13;Radio RST;end_of_ad_artificial
01/31/2024 17:58:28;Antenne AC;end_of_ad_artificial
01/31/2024 17:59:32;WDR 2;start_of_ad
01/31/2024 17:59:48;BAYERN 1;start_of_ad
01/31/2024 18:02:35;WDR 2;end_of_ad_artificial
01/31/2024 18:02:51;BAYERN 1;end_of_ad_artificial
01/31/2024 18:23:30;Radio RST;start_of_ad
01/31/2024 18:26:34;Radio RST;end_of_ad_artificial
01/31/2024 18:27:21;Antenne AC;start_of_ad
01/31/2024 18:30:23;BAYERN 1;start_of_ad
01/31/2024 18:30:24;Antenne AC;end_of_ad_artificial
01/31/2024 18:33:23;BAYERN 1;end_of_ad_artificial
01/31/2024 18:46:05;BremenNext;start_of_ad
01/31/2024 18:52:07;BremenNext;end_of_ad_artificial
01/31/2024 18:56:42;Radio RST;start_of_ad
01/31/2024 18:57:06;1Live;start_of_ad
01/31/2024 18:57:19;Antenne AC;start_of_ad
01/31/2024 18:57:56;1Live;end_of_ad
01/31/2024 18:59:07;WDR 2;start_of_ad
01/31/2024 18:59:45;Radio RST;end_of_ad_artificial
01/31/2024 19:00:22;Antenne AC;end_of_ad_artificial
01/31/2024 19:02:10;WDR 2;end_of_ad_artificial
01/31/2024 19:23:30;Radio RST;start_of_ad
01/31/2024 19:26:33;Radio RST;end_of_ad_artificial
01/31/2024 19:27:25;Antenne AC;start_of_ad
01/31/2024 19:30:29;Antenne AC;end_of_ad_artificial
01/31/2024 19:57:27;Antenne AC;start_of_ad
01/31/2024 20:00:31;Antenne AC;end_of_ad_artificial
01/31/2024 20:56:41;Antenne AC;start_of_ad
01/31/2024 20:59:44;Antenne AC;end_of_ad_artificial
01/31/2024 21:57:03;Antenne AC;start_of_ad
01/31/2024 21:57:09;Radio RST;start_of_ad
01/31/2024 22:00:06;Antenne AC;end_of_ad_artificial
01/31/2024 22:00:13;Radio RST;end_of_ad_artificial
01/31/2024 22:18:02;Radio RST;start_of_ad
01/31/2024 22:21:05;Radio RST;end_of_ad_artificial
02/01/2024 05:23:32;Radio RST;start_of_ad
02/01/2024 05:26:35;Radio RST;end_of_ad_artificial
02/01/2024 05:55:35;Antenne AC;start_of_ad
02/01/2024 05:55:46;Radio RST;start_of_ad
02/01/2024 05:58:39;Antenne AC;end_of_ad_artificial
02/01/2024 05:58:49;Radio RST;end_of_ad_artificial
02/01/2024 06:25:20;Antenne AC;start_of_ad
02/01/2024 06:28:23;Antenne AC;end_of_ad_artificial
02/01/2024 06:28:25;WDR 2;start_of_ad
02/01/2024 06:29:20;BAYERN 1;start_of_ad
02/01/2024 06:31:28;WDR 2;end_of_ad_artificial
02/01/2024 06:32:24;BAYERN 1;end_of_ad_artificial
02/01/2024 06:49:32;100,5;start_of_ad
02/01/2024 06:52:36;100,5;end_of_ad_artificial
02/01/2024 06:53:03;Radio RST;start_of_ad
02/01/2024 06:53:11;BremenNext;start_of_ad
02/01/2024 06:53:14;Antenne AC;start_of_ad
02/01/2024 06:53:45;1Live;start_of_ad
02/01/2024 06:54:38;BremenNext;end_of_ad
02/01/2024 06:56:06;Radio RST;end_of_ad_artificial
02/01/2024 06:56:18;Antenne AC;end_of_ad_artificial
02/01/2024 06:58:51;WDR 2;start_of_ad
02/01/2024 06:59:19;BAYERN 1;start_of_ad
02/01/2024 06:59:45;1Live;end_of_ad_artificial
02/01/2024 07:01:53;WDR 2;end_of_ad_artificial
02/01/2024 07:02:23;BAYERN 1;end_of_ad_artificial
02/01/2024 07:23:01;100,5;start_of_ad
02/01/2024 07:26:05;100,5;end_of_ad_artificial
02/01/2024 07:26:18;Radio RST;start_of_ad
02/01/2024 07:26:21;BremenNext;start_of_ad
02/01/2024 07:27:41;BremenNext;end_of_ad
02/01/2024 07:28:45;WDR 2;start_of_ad
02/01/2024 07:29:22;Radio RST;end_of_ad_artificial
02/01/2024 07:29:22;BAYERN 1;start_of_ad
02/01/2024 07:31:47;WDR 2;end_of_ad_artificial
02/01/2024 07:32:25;BAYERN 1;end_of_ad_artificial
02/01/2024 07:51:05;100,5;start_of_ad
02/01/2024 07:54:09;100,5;end_of_ad_artificial
02/01/2024 07:54:35;Radio RST;start_of_ad
02/01/2024 07:55:08;Antenne AC;start_of_ad
02/01/2024 07:55:13;1Live;start_of_ad
02/01/2024 07:55:59;BremenNext;start_of_ad
02/01/2024 07:57:38;Radio RST;end_of_ad_artificial
02/01/2024 07:57:39;WDR 2;start_of_ad
02/01/2024 07:58:12;Antenne AC;end_of_ad_artificial
02/01/2024 07:58:47;BAYERN 1;start_of_ad
02/01/2024 08:00:41;WDR 2;end_of_ad_artificial
02/01/2024 08:01:13;1Live;end_of_ad_artificial
02/01/2024 08:01:50;BAYERN 1;end_of_ad_artificial
02/01/2024 08:02:03;BremenNext;end_of_ad_artificial
02/01/2024 08:18:43;Antenne AC;start_of_ad
02/01/2024 08:21:47;Antenne AC;end_of_ad_artificial
02/01/2024 08:24:11;BremenNext;start_of_ad
02/01/2024 08:25:27;BremenNext;end_of_ad
02/01/2024 08:26:31;Radio RST;start_of_ad
02/01/2024 08:29:03;BAYERN 1;start_of_ad
02/01/2024 08:29:30;WDR 2;start_of_ad
02/01/2024 08:29:33;Radio RST;end_of_ad_artificial
02/01/2024 08:32:04;BAYERN 1;end_of_ad_artificial
02/01/2024 08:32:31;WDR 2;end_of_ad_artificial
02/01/2024 08:53:29;Antenne AC;start_of_ad
02/01/2024 08:53:40;Radio RST;start_of_ad
02/01/2024 08:55:08;BremenNext;start_of_ad
02/01/2024 08:56:29;1Live;start_of_ad
02/01/2024 08:56:33;Antenne AC;end_of_ad_artificial
02/01/2024 08:56:43;Radio RST;end_of_ad_artificial
02/01/2024 08:58:18;WDR 2;start_of_ad
02/01/2024 08:59:37;BAYERN 1;start_of_ad
02/01/2024 09:01:09;BremenNext;end_of_ad_artificial
02/01/2024 09:01:19;WDR 2;end_of_ad_artificial
02/01/2024 09:02:32;1Live;end_of_ad_artificial
02/01/2024 09:02:41;BAYERN 1;end_of_ad_artificial
02/01/2024 09:21:14;Radio RST;start_of_ad
02/01/2024 09:24:17;Radio RST;end_of_ad_artificial
02/01/2024 09:24:50;Antenne AC;start_of_ad
02/01/2024 09:27:51;WDR 2;start_of_ad
02/01/2024 09:27:54;Antenne AC;end_of_ad_artificial
02/01/2024 09:29:23;BAYERN 1;start_of_ad
02/01/2024 09:30:56;WDR 2;end_of_ad_artificial
02/01/2024 09:32:27;BAYERN 1;end_of_ad_artificial
02/01/2024 09:49:21;100,5;start_of_ad
02/01/2024 09:52:25;100,5;end_of_ad_artificial
02/01/2024 09:54:29;Radio RST;start_of_ad
02/01/2024 09:54:44;Antenne AC;start_of_ad
02/01/2024 09:54:45;1Live;start_of_ad
02/01/2024 09:57:32;Radio RST;end_of_ad_artificial
02/01/2024 09:57:47;Antenne AC;end_of_ad_artificial
02/01/2024 09:57:58;BremenNext;start_of_ad
02/01/2024 09:58:33;WDR 2;start_of_ad
02/01/2024 10:00:49;1Live;end_of_ad_artificial
02/01/2024 10:01:34;WDR 2;end_of_ad_artificial
02/01/2024 10:04:01;BremenNext;end_of_ad_artificial
02/01/2024 10:18:26;BremenNext;start_of_ad
02/01/2024 10:23:45;100,5;start_of_ad
02/01/2024 10:24:27;BremenNext;end_of_ad_artificial
02/01/2024 10:26:18;Antenne AC;start_of_ad
02/01/2024 10:26:48;100,5;end_of_ad_artificial
02/01/2024 10:27:26;WDR 2;start_of_ad
02/01/2024 10:29:21;Antenne AC;end_of_ad_artificial
02/01/2024 10:30:12;BAYERN 1;start_of_ad
02/01/2024 10:30:28;WDR 2;end_of_ad_artificial
02/01/2024 10:33:16;BAYERN 1;end_of_ad_artificial
02/01/2024 10:45:32;BremenNext;start_of_ad
02/01/2024 10:51:34;BremenNext;end_of_ad_artificial
02/01/2024 10:53:27;Radio RST;start_of_ad
02/01/2024 10:53:42;Antenne AC;start_of_ad
02/01/2024 10:55:30;1Live;start_of_ad
02/01/2024 10:56:31;Radio RST;end_of_ad_artificial
02/01/2024 10:56:45;Antenne AC;end_of_ad_artificial
02/01/2024 10:57:49;1Live;end_of_ad
02/01/2024 10:58:16;WDR 2;start_of_ad
02/01/2024 10:59:13;BAYERN 1;start_of_ad
02/01/2024 11:01:19;WDR 2;end_of_ad_artificial
02/01/2024 11:02:16;BAYERN 1;end_of_ad_artificial
02/01/2024 11:18:07;BremenNext;start_of_ad
02/01/2024 11:19:40;BremenNext;end_of_ad
02/01/2024 11:23:09;100,5;start_of_ad
02/01/2024 11:26:12;100,5;end_of_ad_artificial
02/01/2024 11:26:22;Antenne AC;start_of_ad
02/01/2024 11:28:24;WDR 2;start_of_ad
02/01/2024 11:29:25;Antenne AC;end_of_ad_artificial
02/01/2024 11:31:25;WDR 2;end_of_ad_artificial
02/01/2024 11:48:06;BremenNext;start_of_ad
02/01/2024 11:53:00;1Live;start_of_ad
02/01/2024 11:54:07;Radio RST;start_of_ad
02/01/2024 11:54:07;BremenNext;end_of_ad_artificial
02/01/2024 11:54:21;Antenne AC;start_of_ad
02/01/2024 11:56:51;1Live;end_of_ad
02/01/2024 11:57:10;Radio RST;end_of_ad_artificial
02/01/2024 11:57:24;Antenne AC;end_of_ad_artificial
02/01/2024 11:58:31;BAYERN 1;start_of_ad
02/01/2024 11:58:49;WDR 2;start_of_ad
02/01/2024 12:01:32;BAYERN 1;end_of_ad_artificial
02/01/2024 12:01:52;WDR 2;end_of_ad_artificial
02/01/2024 12:21:13;BremenNext;start_of_ad
02/01/2024 12:22:54;Radio RST;start_of_ad
02/01/2024 12:24:49;100,5;start_of_ad
02/01/2024 12:25:57;Radio RST;end_of_ad_artificial
02/01/2024 12:26:52;Antenne AC;start_of_ad
02/01/2024 12:27:14;BremenNext;end_of_ad_artificial
02/01/2024 12:27:52;100,5;end_of_ad_artificial
02/01/2024 12:28:55;WDR 2;start_of_ad
02/01/2024 12:29:56;Antenne AC;end_of_ad_artificial
02/01/2024 12:31:58;WDR 2;end_of_ad_artificial
02/01/2024 12:49:17;BremenNext;start_of_ad
02/01/2024 12:52:39;Radio RST;start_of_ad
02/01/2024 12:53:15;Antenne AC;start_of_ad
02/01/2024 12:55:16;1Live;start_of_ad
02/01/2024 12:55:20;BremenNext;end_of_ad_artificial
02/01/2024 12:55:42;Radio RST;end_of_ad_artificial
02/01/2024 12:56:18;Antenne AC;end_of_ad_artificial
02/01/2024 12:56:34;BAYERN 1;start_of_ad
02/01/2024 12:58:23;WDR 2;start_of_ad
02/01/2024 12:59:36;BAYERN 1;end_of_ad_artificial
02/01/2024 13:01:18;1Live;end_of_ad_artificial
02/01/2024 13:01:27;WDR 2;end_of_ad_artificial
02/01/2024 13:23:25;100,5;start_of_ad
02/01/2024 13:23:49;BremenNext;start_of_ad
